Feature,Importance
MAR05482B,0.0
MAR09980F,0.0
MAR08789F,0.0
MAR10362F,0.0
MAR01852B,0.0
MAR09274B,0.0
MAR11629,0.0
MAR05897,0.0
MAR11069B,0.0
MAR06781F,0.0
MAR05061,0.0
MAR05657,0.0
MAR05846,0.0
MAR05549B,0.0
MAR04075,0.0
MAR04709F,0.0
MAR01845,0.0
MAR10001F,0.0
MAR04693B,0.0
MAR05818,0.0
MAR05088,0.0
MAR08041B,0.0
MAR11063B,0.0
MAR00155B,0.0
MAR00690,0.0
MAR11735,0.0
MAR05503F,0.0
MAR11123B,0.0
MAR11187B,0.0
MAR06295,0.0
MAR06012F,0.0
MAR05525F,0.0
MAR05923,0.0
MAR11162B,0.0
MAR00079F,0.0
MAR03544,0.0
MAR03849,0.0
MAR10015F,0.0
MAR05552F,0.0
MAR12751F,0.0
MAR09884F,0.0
MAR05532F,0.0
MAR11010F,0.0
MAR04674B,0.0
MAR05335,0.0
MAR07718B,0.0
MAR11305,0.0
MAR07966B,0.0
MAR09830B,0.0
MAR05390,0.0
MAR04608B,0.0
MAR00440F,0.0
MAR04050B,0.0
MAR09873F,0.0
MAR05627,0.0
MAR04954B,0.0
MAR10009F,0.0
MAR05613,0.0
MAR09601,0.0
MAR11157B,0.0
MAR11119F,0.0
MAR08355B,0.0
MAR04344F,0.0
MAR10993F,0.0
MAR06805F,0.0
MAR08493,0.0
MAR01893F,0.0
MAR04783F,0.0
MAR06958,0.0
MAR09998B,0.0
MAR01791,0.0
MAR05565F,0.0
MAR05537F,0.0
MAR03586,0.0
MAR09198,0.0
MAR07913,0.0
MAR02386,0.0
MAR12751B,0.0
MAR02299,0.0
MAR08361F,0.0
MAR04867F,0.0
MAR08798F,0.0
MAR04597F,0.0
MAR09821B,0.0
MAR01079,0.0
MAR09195B,0.0
MAR01891B,0.0
MAR08792,0.0
MAR08114,0.0
MAR04717F,0.0
MAR05243,0.0
MAR05646,0.0
MAR05895,0.0
MAR10992B,0.0
MAR11194F,0.0
MAR05078B,0.0
MAR07700,0.0
MAR08737F,0.0
MAR06022F,0.0
MAR03793B,0.0
MAR08867F,0.0
MAR08492F,0.0
MAR09869,0.0
MAR06042B,0.0
MAR08913,0.0
MAR04997,0.0
MAR00012,0.0
MAR07676,0.0
MAR08113,0.0
MAR05644,0.0
MAR11149F,0.0
MAR05904,0.0
MAR10379B,0.0
MAR05692,0.0
MAR08624,0.0
MAR06314,0.0
MAR09883B,0.0
MAR05913,0.0
MAR00170B,0.0
MAR05740,0.0
MAR07737,0.0
MAR07678,0.0
MAR08687,0.0
MAR08537,0.0
MAR06046F,0.0
MAR05621,0.0
MAR05612,0.0
MAR05753,0.0
MAR08064,0.0
MAR03910,0.0
MAR05601,0.0
MAR05281,0.0
MAR11075F,0.0
MAR05332,0.0
MAR09402F,0.0
MAR00680,0.0
MAR04056,0.0
MAR04252,0.0
MAR01847,0.0
MAR11015B,0.0
MAR06890B,0.0
MAR05597,0.0
MAR10982B,0.0
MAR05633,0.0
MAR11068B,0.0
MAR05545F,0.0
MAR03848B,0.0
MAR03827B,0.0
MAR05304F,0.0
MAR13078,0.0
MAR06923,0.0
MAR01877B,0.0
MAR02226F,0.0
MAR10140B,0.0
MAR11035B,0.0
MAR04312F,0.0
MAR05870,0.0
MAR04855B,0.0
MAR05504B,0.0
MAR01616B,0.0
MAR08737B,0.0
MAR06041F,0.0
MAR05815,0.0
MAR07663,0.0
MAR08081F,0.0
MAR05489B,0.0
MAR01878,0.0
MAR05559F,0.0
MAR01378B,0.0
MAR00379,0.0
MAR00078F,0.0
MAR05584B,0.0
MAR06956B,0.0
MAR10982F,0.0
MAR01843B,0.0
MAR08659,0.0
MAR10021B,0.0
MAR04971F,0.0
MAR09059B,0.0
MAR05595,0.0
MAR06937B,0.0
MAR07105,0.0
MAR08432,0.0
MAR02416B,0.0
MAR08735,0.0
MAR05518F,0.0
MAR09890F,0.0
MAR05949,0.0
MAR00713,0.0
MAR04071B,0.0
MAR09975B,0.0
MAR11163F,0.0
MAR05729,0.0
MAR05936,0.0
MAR05642,0.0
MAR11137F,0.0
MAR01435,0.0
MAR11164F,0.0
MAR11013B,0.0
MAR07880,0.0
MAR03865,0.0
MAR09982F,0.0
MAR01872,0.0
MAR11166B,0.0
MAR05780,0.0
MAR06067B,0.0
MAR05575F,0.0
MAR11072F,0.0
MAR05532B,0.0
MAR11035F,0.0
MAR05461B,0.0
MAR11180F,0.0
MAR20133F,0.0
MAR06054F,0.0
MAR00718,0.0
MAR11019B,0.0
MAR05042B,0.0
MAR11013F,0.0
MAR06070F,0.0
MAR09030F,0.0
MAR01347F,0.0
MAR09743,0.0
MAR11116B,0.0
MAR06930F,0.0
MAR05260,0.0
MAR08734F,0.0
MAR09880,0.0
MAR00183F,0.0
MAR06521F,0.0
MAR06028B,0.0
MAR07589,0.0
MAR01855,0.0
MAR04861F,0.0
MAR10012B,0.0
MAR10404,0.0
MAR11142B,0.0
MAR07720F,0.0
MAR11846F,0.0
MAR05126,0.0
MAR06038B,0.0
MAR02429F,0.0
MAR07903F,0.0
MAR04994B,0.0
MAR05073,0.0
MAR04077,0.0
MAR11412,0.0
MAR01892B,0.0
MAR05727,0.0
MAR09600,0.0
MAR11123F,0.0
MAR06732F,0.0
MAR05057,0.0
MAR11195B,0.0
MAR05817,0.0
MAR06351,0.0
MAR05915,0.0
MAR05573F,0.0
MAR11051B,0.0
MAR04070,0.0
MAR09983B,0.0
MAR08636B,0.0
MAR06030F,0.0
MAR09189B,0.0
MAR08887B,0.0
MAR05966,0.0
MAR05747,0.0
MAR05596,0.0
MAR13083,0.0
MAR10140F,0.0
MAR11159B,0.0
MAR06030B,0.0
MAR06373,0.0
MAR02429B,0.0
MAR05244,0.0
MAR06562,0.0
MAR07675F,0.0
MAR02124F,0.0
MAR09904,0.0
MAR04849B,0.0
MAR08022F,0.0
MAR11202F,0.0
MAR12117B,0.0
MAR08888F,0.0
MAR07153,0.0
MAR03996B,0.0
MAR09475,0.0
MAR05455,0.0
MAR09505F,0.0
MAR05485B,0.0
MAR00179B,0.0
MAR01466F,0.0
MAR09176F,0.0
MAR00162F,0.0
MAR04764,0.0
MAR03713,0.0
MAR05916,0.0
MAR03595,0.0
MAR09964B,0.0
MAR09878B,0.0
MAR05756,0.0
MAR01880B,0.0
MAR07728,0.0
MAR06074B,0.0
MAR11079B,0.0
MAR11804,0.0
MAR05470F,0.0
MAR09805,0.0
MAR04939,0.0
MAR05796,0.0
MAR00005,0.0
MAR01616F,0.0
MAR05718,0.0
MAR04347,0.0
MAR08628,0.0
MAR09766,0.0
MAR03578,0.0
MAR03899F,0.0
MAR11192F,0.0
MAR06897,0.0
MAR01352F,0.0
MAR00736,0.0
MAR05526B,0.0
MAR00415,0.0
MAR03587,0.0
MAR03263B,0.0
MAR05582B,0.0
MAR04699,0.0
MAR11154B,0.0
MAR20077,0.0
MAR08731F,0.0
MAR11067B,0.0
MAR11207F,0.0
MAR06129,0.0
MAR05426B,0.0
MAR05521B,0.0
MAR00084,0.0
MAR12263F,0.0
MAR08584,0.0
MAR05954,0.0
MAR00432,0.0
MAR11019F,0.0
MAR05938,0.0
MAR12742B,0.0
MAR05029B,0.0
MAR05013B,0.0
MAR06708F,0.0
MAR03732,0.0
MAR09622,0.0
MAR04251,0.0
MAR10138F,0.0
MAR05036,0.0
MAR11020B,0.0
MAR09736B,0.0
MAR11148B,0.0
MAR03575,0.0
MAR04979,0.0
MAR06029F,0.0
MAR03741,0.0
MAR11972,0.0
MAR04575F,0.0
MAR04680B,0.0
MAR11104F,0.0
MAR06020F,0.0
MAR09993F,0.0
MAR00173F,0.0
MAR04792F,0.0
MAR12140,0.0
MAR00582,0.0
MAR09967B,0.0
MAR04313B,0.0
MAR11089B,0.0
MAR00683,0.0
MAR09929F,0.0
MAR07764F,0.0
MAR05049,0.0
MAR09739,0.0
MAR04851B,0.0
MAR09790,0.0
MAR06325,0.0
MAR01839,0.0
MAR05728,0.0
MAR05767,0.0
MAR04246B,0.0
MAR11414F,0.0
MAR05070B,0.0
MAR10134B,0.0
MAR05716,0.0
MAR05553F,0.0
MAR02388,0.0
MAR04323,0.0
MAR04087,0.0
MAR09605,0.0
MAR04253,0.0
MAR04244,0.0
MAR07680,0.0
MAR05496F,0.0
MAR05826,0.0
MAR05411B,0.0
MAR06021F,0.0
MAR06371,0.0
MAR05808,0.0
MAR02224,0.0
MAR05082B,0.0
MAR11358,0.0
MAR08725,0.0
MAR05858,0.0
MAR08424,0.0
MAR11057F,0.0
MAR11037B,0.0
MAR00403,0.0
MAR05859,0.0
MAR04721,0.0
MAR11107F,0.0
MAR07699,0.0
MAR06036F,0.0
MAR05517F,0.0
MAR05972,0.0
MAR06890F,0.0
MAR00167B,0.0
MAR06034F,0.0
MAR05447,0.0
MAR11096B,0.0
MAR05689,0.0
MAR05583B,0.0
MAR05967,0.0
MAR00094,0.0
MAR00411,0.0
MAR11008F,0.0
MAR11119B,0.0
MAR06979,0.0
MAR05112,0.0
MAR01881F,0.0
MAR11183F,0.0
MAR03048F,0.0
MAR08447F,0.0
MAR07722F,0.0
MAR00435,0.0
MAR04953B,0.0
MAR05032B,0.0
MAR00440B,0.0
MAR05616,0.0
MAR09969F,0.0
MAR10464,0.0
MAR01861,0.0
MAR04952,0.0
MAR04720B,0.0
MAR05849,0.0
MAR05563F,0.0
MAR05495F,0.0
MAR05493F,0.0
MAR05871,0.0
MAR05107,0.0
MAR11958B,0.0
MAR06957B,0.0
MAR04786,0.0
MAR11074F,0.0
MAR02405F,0.0
MAR04959B,0.0
MAR04427,0.0
MAR12867F,0.0
MAR04064,0.0
MAR04449,0.0
MAR00334,0.0
MAR05064,0.0
MAR01876B,0.0
MAR11174B,0.0
MAR06038F,0.0
MAR02271,0.0
MAR05800,0.0
MAR06017B,0.0
MAR11023F,0.0
MAR06859,0.0
MAR06108F,0.0
MAR05304B,0.0
MAR09459F,0.0
MAR05724,0.0
MAR01902B,0.0
MAR05475F,0.0
MAR04089,0.0
MAR11040F,0.0
MAR07305,0.0
MAR04152F,0.0
MAR05105,0.0
MAR01854F,0.0
MAR11006B,0.0
MAR04677F,0.0
MAR12100B,0.0
MAR11073B,0.0
MAR11071F,0.0
MAR02476F,0.0
MAR06728,0.0
MAR03540,0.0
MAR09835B,0.0
MAR11731F,0.0
MAR03995B,0.0
MAR07252,0.0
MAR08591,0.0
MAR05742,0.0
MAR06125B,0.0
MAR08890B,0.0
MAR11304F,0.0
MAR05669,0.0
MAR11128F,0.0
MAR00444F,0.0
MAR05508B,0.0
MAR05288,0.0
MAR11027F,0.0
MAR07303,0.0
MAR06123B,0.0
MAR02304,0.0
MAR04949F,0.0
MAR05060,0.0
MAR09626B,0.0
MAR10365F,0.0
MAR05910,0.0
MAR08492B,0.0
MAR08479F,0.0
MAR09505B,0.0
MAR01901B,0.0
MAR03746F,0.0
MAR10008F,0.0
MAR05792,0.0
MAR05318,0.0
MAR05743,0.0
MAR09832B,0.0
MAR04519,0.0
MAR08797F,0.0
MAR09876,0.0
MAR05978,0.0
MAR10008B,0.0
MAR05005,0.0
MAR11784F,0.0
MAR11109F,0.0
MAR05831,0.0
MAR05562F,0.0
MAR06018F,0.0
MAR03010B,0.0
MAR06004B,0.0
MAR05648,0.0
MAR11001B,0.0
MAR11146F,0.0
MAR05878,0.0
MAR05033B,0.0
MAR09533F,0.0
MAR05014,0.0
MAR05777,0.0
MAR00367,0.0
MAR05316,0.0
MAR01654,0.0
MAR11784B,0.0
MAR00295,0.0
MAR08657F,0.0
MAR05342B,0.0
MAR11093F,0.0
MAR06059,0.0
MAR11136F,0.0
MAR09641B,0.0
MAR11161B,0.0
MAR10405F,0.0
MAR00010,0.0
MAR11197B,0.0
MAR00484B,0.0
MAR03686,0.0
MAR02575B,0.0
MAR08233,0.0
MAR11219F,0.0
MAR11118B,0.0
MAR06896,0.0
MAR09529,0.0
MAR09626F,0.0
MAR05763,0.0
MAR05328,0.0
MAR05319,0.0
MAR02220B,0.0
MAR07665B,0.0
MAR11317B,0.0
MAR06738F,0.0
MAR08999B,0.0
MAR10993B,0.0
MAR11806B,0.0
MAR00984B,0.0
MAR04330F,0.0
MAR07644B,0.0
MAR00102F,0.0
MAR08426,0.0
MAR05678,0.0
MAR05520F,0.0
MAR05497F,0.0
MAR07764B,0.0
MAR11010B,0.0
MAR00183B,0.0
MAR11395F,0.0
MAR05993,0.0
MAR02471F,0.0
MAR05920,0.0
MAR05998F,0.0
MAR11077B,0.0
MAR05039,0.0
MAR04667,0.0
MAR08795,0.0
MAR05959,0.0
MAR05975,0.0
MAR08244F,0.0
MAR06090F,0.0
MAR05290,0.0
MAR06134F,0.0
MAR06033B,0.0
MAR05853,0.0
MAR01850B,0.0
MAR04871B,0.0
MAR03995F,0.0
MAR02320,0.0
MAR05610,0.0
MAR06217B,0.0
MAR04932,0.0
MAR05829,0.0
MAR06540,0.0
MAR09835F,0.0
MAR05529B,0.0
MAR04941B,0.0
MAR01884F,0.0
MAR07909,0.0
MAR08236B,0.0
MAR05759,0.0
MAR04989B,0.0
MAR05958,0.0
MAR06292,0.0
MAR00123B,0.0
MAR03792B,0.0
MAR11216F,0.0
MAR07593,0.0
MAR04281F,0.0
MAR04709B,0.0
MAR10988B,0.0
MAR02476B,0.0
MAR08030,0.0
MAR06133F,0.0
MAR09607,0.0
MAR05016,0.0
MAR11183B,0.0
MAR04437,0.0
MAR11397B,0.0
MAR05783,0.0
MAR03792F,0.0
MAR11209F,0.0
MAR09004B,0.0
MAR09603,0.0
MAR05440,0.0
MAR11104B,0.0
MAR04863B,0.0
MAR05548B,0.0
MAR11900B,0.0
MAR06860,0.0
MAR05963,0.0
MAR05594,0.0
MAR05900,0.0
MAR11219B,0.0
MAR05125,0.0
MAR05027B,0.0
MAR09537,0.0
MAR01885B,0.0
MAR05600,0.0
MAR06505F,0.0
MAR00783,0.0
MAR05411F,0.0
MAR06729,0.0
MAR05481F,0.0
MAR05658,0.0
MAR11317F,0.0
MAR11026B,0.0
MAR10989B,0.0
MAR00125B,0.0
MAR11031B,0.0
MAR07760,0.0
MAR06088B,0.0
MAR04413,0.0
MAR00692B,0.0
MAR02278B,0.0
MAR06369,0.0
MAR08862B,0.0
MAR06045F,0.0
MAR04177,0.0
MAR05852,0.0
MAR06726,0.0
MAR11151B,0.0
MAR11076F,0.0
MAR04521,0.0
MAR05574F,0.0
MAR11083F,0.0
MAR00446B,0.0
MAR11216B,0.0
MAR05394,0.0
MAR00797,0.0
MAR05709,0.0
MAR06891,0.0
MAR03029B,0.0
MAR04608F,0.0
MAR01903B,0.0
MAR11079F,0.0
MAR06132B,0.0
MAR02471B,0.0
MAR11044F,0.0
MAR08487,0.0
MAR05843,0.0
MAR11208F,0.0
MAR08910B,0.0
MAR10356F,0.0
MAR11143B,0.0
MAR11145F,0.0
MAR05842,0.0
MAR03892,0.0
MAR05560B,0.0
MAR06071F,0.0
MAR00762,0.0
MAR11131F,0.0
MAR08425B,0.0
MAR01621F,0.0
MAR05766,0.0
MAR05703,0.0
MAR01381,0.0
MAR05530F,0.0
MAR05478F,0.0
MAR05611,0.0
MAR00187,0.0
MAR11223F,0.0
MAR06310,0.0
MAR10063,0.0
MAR04972F,0.0
MAR04196,0.0
MAR06983,0.0
MAR11094F,0.0
MAR05914,0.0
MAR05464F,0.0
MAR05261,0.0
MAR05976,0.0
MAR05536F,0.0
MAR05962,0.0
MAR08108,0.0
MAR06026B,0.0
MAR06068B,0.0
MAR04433F,0.0
MAR05317,0.0
MAR05534B,0.0
MAR03010F,0.0
MAR05285,0.0
MAR01902F,0.0
MAR05523B,0.0
MAR05526F,0.0
MAR06048B,0.0
MAR06052B,0.0
MAR01723,0.0
MAR00160F,0.0
MAR09534,0.0
MAR05881,0.0
MAR07719B,0.0
MAR03789B,0.0
MAR05032F,0.0
MAR04194,0.0
MAR10013F,0.0
MAR03875,0.0
MAR06987B,0.0
MAR11518B,0.0
MAR04259,0.0
MAR01915B,0.0
MAR05873,0.0
MAR05509B,0.0
MAR09833F,0.0
MAR05801,0.0
MAR05995,0.0
MAR05265,0.0
MAR09817,0.0
MAR11194B,0.0
MAR07710F,0.0
MAR02477,0.0
MAR11085B,0.0
MAR05570B,0.0
MAR11055F,0.0
MAR05266,0.0
MAR05458F,0.0
MAR09840F,0.0
MAR07714B,0.0
MAR06025F,0.0
MAR05071,0.0
MAR05850,0.0
MAR05531F,0.0
MAR05538B,0.0
MAR09459B,0.0
MAR04676,0.0
MAR01615,0.0
MAR06053B,0.0
MAR08477F,0.0
MAR01893B,0.0
MAR04972B,0.0
MAR05961,0.0
MAR06051F,0.0
MAR13004B,0.0
MAR07910,0.0
MAR04346,0.0
MAR10996B,0.0
MAR04756B,0.0
MAR01859B,0.0
MAR06132F,0.0
MAR11417F,0.0
MAR04861B,0.0
MAR01886B,0.0
MAR01853,0.0
MAR11320F,0.0
MAR07738,0.0
MAR03911,0.0
MAR00692F,0.0
MAR01731F,0.0
MAR10152B,0.0
MAR00685,0.0
MAR11200F,0.0
MAR12102B,0.0
MAR05452F,0.0
MAR05037B,0.0
MAR09008F,0.0
MAR09556,0.0
MAR03594,0.0
MAR08243B,0.0
MAR00408,0.0
MAR03899B,0.0
MAR05746,0.0
MAR00099B,0.0
MAR04143,0.0
MAR05474B,0.0
MAR03901,0.0
MAR01386B,0.0
MAR11130B,0.0
MAR11443B,0.0
MAR05896,0.0
MAR00170F,0.0
MAR02413F,0.0
MAR11304B,0.0
MAR00287,0.0
MAR04980B,0.0
MAR06323,0.0
MAR05884,0.0
MAR06970B,0.0
MAR10390F,0.0
MAR01346,0.0
MAR01464F,0.0
MAR06531,0.0
MAR05819,0.0
MAR07983B,0.0
MAR05584F,0.0
MAR05467F,0.0
MAR03263F,0.0
MAR06125F,0.0
MAR11083B,0.0
MAR00688B,0.0
MAR03919B,0.0
MAR11101F,0.0
MAR05234,0.0
MAR03012B,0.0
MAR11133F,0.0
MAR05567B,0.0
MAR05558B,0.0
MAR05789,0.0
MAR09819B,0.0
MAR00216,0.0
MAR03883,0.0
MAR11008B,0.0
MAR11943B,0.0
MAR20073,0.0
MAR08016,0.0
MAR07567,0.0
MAR06076B,0.0
MAR11088F,0.0
MAR01882B,0.0
MAR03705,0.0
MAR01730,0.0
MAR04182,0.0
MAR04632,0.0
MAR01903F,0.0
MAR06387B,0.0
MAR05276,0.0
MAR09953B,0.0
MAR05262,0.0
MAR11012B,0.0
MAR03863F,0.0
MAR01830,0.0
MAR05500F,0.0
MAR05031F,0.0
MAR00282,0.0
MAR05062,0.0
MAR11106F,0.0
MAR11411F,0.0
MAR00364,0.0
MAR11180B,0.0
MAR07761F,0.0
MAR11150B,0.0
MAR12101B,0.0
MAR04700B,0.0
MAR11040B,0.0
MAR05555B,0.0
MAR01347B,0.0
MAR00691,0.0
MAR06507,0.0
MAR06276F,0.0
MAR09676F,0.0
MAR09945,0.0
MAR11111B,0.0
MAR05559B,0.0
MAR09828F,0.0
MAR11148F,0.0
MAR05560F,0.0
MAR05538F,0.0
MAR10986B,0.0
MAR00231,0.0
MAR03919F,0.0
MAR04868B,0.0
MAR00636,0.0
MAR04583B,0.0
MAR10364F,0.0
MAR11577,0.0
MAR10994B,0.0
MAR01892F,0.0
MAR05537B,0.0
MAR00253,0.0
MAR04860,0.0
MAR01876F,0.0
MAR02274,0.0
MAR11357B,0.0
MAR06368F,0.0
MAR11173B,0.0
MAR11076B,0.0
MAR11058B,0.0
MAR04424,0.0
MAR06363,0.0
MAR06521B,0.0
MAR10010,0.0
MAR11166F,0.0
MAR06026F,0.0
MAR03863B,0.0
MAR01844,0.0
MAR05518B,0.0
MAR01888B,0.0
MAR05471F,0.0
MAR06276B,0.0
MAR01894B,0.0
MAR10465,0.0
MAR06046B,0.0
MAR11009F,0.0
MAR05277,0.0
MAR11811B,0.0
MAR05031B,0.0
MAR11222B,0.0
MAR11756B,0.0
MAR01883B,0.0
MAR05486B,0.0
MAR05522F,0.0
MAR05574B,0.0
MAR05514B,0.0
MAR04941F,0.0
MAR03829F,0.0
MAR05649,0.0
MAR07193B,0.0
MAR08355F,0.0
MAR11142F,0.0
MAR01722,0.0
MAR04510,0.0
MAR07912,0.0
MAR04963,0.0
MAR05552B,0.0
MAR07189,0.0
MAR05607,0.0
MAR08731B,0.0
MAR11122B,0.0
MAR06061B,0.0
MAR05528B,0.0
MAR11050F,0.0
MAR04050F,0.0
MAR07151,0.0
MAR09824F,0.0
MAR07636,0.0
MAR11150F,0.0
MAR06865,0.0
MAR06392,0.0
MAR04930B,0.0
MAR03809B,0.0
MAR08893,0.0
MAR06327,0.0
MAR10995B,0.0
MAR11102F,0.0
MAR01587,0.0
MAR05744,0.0
MAR04603B,0.0
MAR06315,0.0
MAR05003F,0.0
MAR11212F,0.0
MAR08635,0.0
MAR02273,0.0
MAR05948,0.0
MAR05751,0.0
MAR09889B,0.0
MAR03765,0.0
MAR11026F,0.0
MAR06355,0.0
MAR09403F,0.0
MAR11184F,0.0
MAR09913,0.0
MAR04933,0.0
MAR04799,0.0
MAR05466B,0.0
MAR06781B,0.0
MAR05623,0.0
MAR01724,0.0
MAR11084F,0.0
MAR05802,0.0
MAR05034B,0.0
MAR06052F,0.0
MAR05476F,0.0
MAR05556F,0.0
MAR05909,0.0
MAR08066F,0.0
MAR05641,0.0
MAR11190B,0.0
MAR11126F,0.0
MAR11176B,0.0
MAR10134F,0.0
MAR09975F,0.0
MAR05836,0.0
MAR07811,0.0
MAR11731B,0.0
MAR06930B,0.0
MAR05263,0.0
MAR05640,0.0
MAR00404,0.0
MAR11121F,0.0
MAR10362B,0.0
MAR11062B,0.0
MAR05101,0.0
MAR06377,0.0
MAR09553,0.0
MAR03841F,0.0
MAR08723,0.0
MAR08974,0.0
MAR11202B,0.0
MAR11900F,0.0
MAR06249,0.0
MAR11031F,0.0
MAR11399,0.0
MAR04081,0.0
MAR11203B,0.0
MAR08603,0.0
MAR04790B,0.0
MAR12112,0.0
MAR07723F,0.0
MAR06734B,0.0
MAR04854B,0.0
MAR04937F,0.0
MAR11029B,0.0
MAR11056F,0.0
MAR05636,0.0
MAR03971,0.0
MAR11033B,0.0
MAR05510F,0.0
MAR05825,0.0
MAR10385B,0.0
MAR04930F,0.0
MAR07533,0.0
MAR05291,0.0
MAR07770F,0.0
MAR05283,0.0
MAR05901,0.0
MAR11467B,0.0
MAR05643,0.0
MAR06015F,0.0
MAR07759B,0.0
MAR06007B,0.0
MAR04792B,0.0
MAR11250F,0.0
MAR05790,0.0
MAR05566B,0.0
MAR08868B,0.0
MAR02220F,0.0
MAR09767,0.0
MAR11056B,0.0
MAR04964,0.0
MAR05748,0.0
MAR05580F,0.0
MAR05865,0.0
MAR08944,0.0
MAR11057B,0.0
MAR05577F,0.0
MAR07666,0.0
MAR09978F,0.0
MAR09176B,0.0
MAR05812,0.0
MAR05745,0.0
MAR04783B,0.0
MAR09623,0.0
MAR05885,0.0
MAR00022,0.0
MAR05568B,0.0
MAR07720B,0.0
MAR10996F,0.0
MAR04443F,0.0
MAR07304,0.0
MAR08742B,0.0
MAR05661,0.0
MAR11157F,0.0
MAR09874B,0.0
MAR01854B,0.0
MAR06034B,0.0
MAR12262,0.0
MAR09911,0.0
MAR05059,0.0
MAR01911,0.0
MAR06389,0.0
MAR04723,0.0
MAR13079,0.0
MAR05489F,0.0
MAR05603,0.0
MAR02303B,0.0
MAR05899,0.0
MAR05679,0.0
MAR07944F,0.0
MAR05602,0.0
MAR03829B,0.0
MAR05054,0.0
MAR04147F,0.0
MAR06708B,0.0
MAR07675B,0.0
MAR05851,0.0
MAR04091,0.0
MAR02422B,0.0
MAR05725,0.0
MAR05925,0.0
MAR08627,0.0
MAR04428,0.0
MAR04485B,0.0
MAR09912F,0.0
MAR05572F,0.0
MAR05625,0.0
MAR05670,0.0
MAR05651,0.0
MAR05778,0.0
MAR01821B,0.0
MAR05944,0.0
MAR06871,0.0
MAR06870,0.0
MAR05984,0.0
MAR07508,0.0
MAR04695B,0.0
MAR05701,0.0
MAR03890,0.0
MAR00087,0.0
MAR11185B,0.0
MAR00428,0.0
MAR05087,0.0
MAR04408F,0.0
MAR05282,0.0
MAR04650,0.0
MAR05566F,0.0
MAR09762,0.0
